"user_id","country","platform","signed_up_at","phone_verified_at","email_verified_at","id_verified_at"
"05a62dbb","US","android",2023-02-04 18:08:00,2023-02-04 18:12:17.906636,2023-02-04 18:10:27.044868,NA
"05afb5e8","US","android",2023-03-19 13:12:00,2023-03-19 13:17:24.858334,2023-03-19 13:13:55.601892,2023-03-21 02:55:51.951829
"05b4e761","","",2023-08-22 04:38:00,NA,NA,NA
"05b87c59","US","android",2023-05-13 14:36:00,NA,NA,NA
"05b8a4ed","BR","ios",2023-09-20 06:42:00,2023-09-20 06:45:35.832719,2023-09-20 06:43:18.043241,2023-09-21 08:14:28.665448
"05befa17","US","ios",2023-10-02 17:24:00,NA,NA,NA
"05bf1ae8","US","ios",2023-07-17 10:18:00,2023-07-17 10:23:37.9531,2023-07-17 10:20:53.480132,2023-07-20 00:46:29.767531
"05bf2da9","US","ios",2023-02-16 18:32:00,2023-02-16 18:36:45.507869,2023-02-16 18:34:39.549847,2023-02-19 10:20:34.24388
"05c45af4","BR","android",2023-01-13 01:12:00,2023-01-13 01:17:22.144321,2023-01-13 01:14:12.699163,NA
"05cd0ae8","US","android",2023-07-08 15:24:00,2023-07-08 15:28:23.744743,2023-07-08 15:26:01.05246,NA
"05cf127e","US","ios",2023-10-20 13:46:00,NA,NA,NA
"05d123aa","CA","android",2023-03-02 20:22:00,2023-03-02 20:27:42.559083,2023-03-02 20:23:58.177976,NA
"05d1480b","","",2023-08-16 11:58:00,NA,NA,NA
"05dc4b26","GB","ios",2023-08-22 14:56:00,2023-08-22 15:00:39.803107,2023-08-22 14:57:25.322834,NA
"05dcf0fe","GB","web",2023-03-20 02:26:00,2023-03-20 02:29:53.58793,2023-03-20 02:27:25.573455,2023-03-21 11:40:54.909862
"05e3838e","GB","ios",2023-03-14 13:48:00,2023-03-14 13:52:58.742021,2023-03-14 13:49:33.691378,NA
"05e40ac4","US","android",2023-11-09 00:28:00,2023-11-09 00:31:33.135736,2023-11-09 00:29:22.285326,2023-11-09 11:57:50.249474
"05f140e2","US","ios",2023-03-25 05:02:00,2023-03-25 05:07:24.85299,2023-03-25 05:04:36.94825,2023-03-25 23:37:00.394707
"05f20a15","","",2023-08-15 03:56:00,NA,NA,NA
"05f66562","GB","web",2023-10-07 05:26:00,NA,NA,NA
"05f6b2f5","US","ios",2023-06-07 20:24:00,2023-06-07 20:30:05.093793,2023-06-07 20:27:13.820833,2023-06-08 23:19:04.050074
"0616c44f","","",2023-08-26 21:42:00,NA,NA,NA
"061d693c","US","ios",2023-06-25 07:12:00,NA,2023-06-25 07:14:31.605459,NA
"061df68e","US","web",2023-07-16 17:22:00,2023-07-16 17:28:59.346969,2023-07-16 17:24:54.085357,NA
"062e5db6","US","ios",2023-06-19 21:20:00,2023-06-19 21:25:16.353304,2023-06-19 21:22:24.556906,NA
"063123a9","CA","ios",2023-05-30 16:44:00,2023-05-30 16:49:49.473848,2023-05-30 16:46:16.508725,2023-06-01 03:18:32.535562
"06340a64","","",2023-08-17 10:44:00,NA,NA,NA
"063ae589","CA","ios",2023-07-17 01:04:00,NA,NA,NA
"063c07d4","US","android",2023-05-02 06:38:00,2023-05-02 06:42:47.507944,2023-05-02 06:40:58.318176,2023-05-02 16:54:49.632194
"063e52c0","US","ios",2023-03-25 17:50:00,2023-03-25 17:55:08.528341,2023-03-25 17:52:15.971898,2023-03-27 05:43:31.961354
"0644849d","US","web",2023-09-21 13:16:00,2023-09-21 13:20:03.158057,2023-09-21 13:17:18.079621,2023-09-22 19:44:28.404835
"06479078","US","android",2023-07-19 03:36:00,2023-07-19 03:41:57.247965,2023-07-19 03:38:20.627124,2023-07-19 14:00:48.08468
"064fb393","US","ios",2023-11-14 03:44:00,2023-11-14 03:50:51.850218,2023-11-14 03:46:57.70349,2023-11-15 12:20:29.582225
"0655c2b9","US","ios",2023-10-07 04:36:00,2023-10-07 04:41:02.602698,2023-10-07 04:37:46.231404,2023-10-07 08:01:25.627915
"06571312","GB","ios",2023-07-04 04:08:00,2023-07-04 04:12:26.422398,2023-07-04 04:09:52.164828,2023-07-04 15:05:31.577382
"065be151","BR","android",2023-02-06 16:20:00,NA,NA,NA
"06609972","BR","web",2023-09-25 15:02:00,2023-09-25 15:07:50.485842,2023-09-25 15:04:55.596632,2023-09-26 20:24:14.729801
"06694b9d","US","ios",2023-10-20 16:16:00,2023-10-20 16:21:06.894504,2023-10-20 16:19:21.186259,2023-10-20 20:13:54.545338
"06817c47","US","ios",2023-08-22 16:04:00,2023-08-22 16:10:21.311312,2023-08-22 16:06:21.233778,NA
"0682968d","US","ios",2023-03-09 19:50:00,2023-03-09 19:55:22.746111,2023-03-09 19:52:02.229307,NA
"0685e5f0","GB","web",2023-02-23 10:18:00,2023-02-23 10:24:04.776217,2023-02-23 10:20:47.184632,2023-02-25 04:38:43.861116
"0688df78","CA","ios",2023-06-11 04:08:00,2023-06-11 04:14:17.279704,2023-06-11 04:11:12.939041,2023-06-12 15:05:06.479887
"068d95a6","US","ios",2023-05-07 03:44:00,2023-05-07 03:48:04.627748,2023-05-07 03:46:16.076002,NA
"068faa91","US","android",2023-09-04 16:32:00,2023-09-04 16:36:27.877259,2023-09-04 16:33:01.26521,2023-09-06 09:19:42.306346
"068fcdbe","US","web",2023-07-24 11:32:00,2023-07-24 11:36:57.300633,2023-07-24 11:34:13.955894,2023-07-25 10:53:09.585492
"069c5772","US","android",2023-09-25 22:14:00,2023-09-25 22:19:54.972933,2023-09-25 22:16:01.673755,2023-09-26 00:15:48.823956
"069d1f72","CA","ios",2023-03-15 08:20:00,2023-03-15 08:24:35.974136,2023-03-15 08:21:01.824332,2023-03-16 20:36:05.234349
"06aa15df","US","android",2023-11-07 20:50:00,NA,NA,NA
"06ae3810","US","ios",2023-12-02 18:42:00,2023-12-02 18:46:35.193121,2023-12-02 18:44:30.827106,2023-12-03 03:21:57.021863
"06af01d8","US","android",2023-12-23 02:46:00,2023-12-23 02:49:22.207029,2023-12-23 02:47:11.403636,2023-12-24 20:43:11.176201
"06b2ad3a","US","ios",2023-04-15 18:06:00,NA,NA,NA
"06c2d931","BR","ios",2023-12-05 15:24:00,NA,NA,NA
"06ce58a7","CA","ios",2023-09-06 01:54:00,NA,NA,NA
"06d0cdb9","","",2023-08-19 05:58:00,NA,NA,NA
"06e07282","BR","android",2023-06-05 07:52:00,2023-06-05 07:56:41.089118,2023-06-05 07:53:16.130392,2023-06-06 14:56:19.449015
"06e20564","US","ios",2023-01-03 21:08:00,2023-01-03 21:11:48.104931,2023-01-03 21:09:22.216748,2023-01-05 00:16:42.826505
"06e6ba41","US","web",2023-01-08 06:12:00,2023-01-08 06:16:37.52125,2023-01-08 06:14:26.119303,2023-01-08 20:16:25.921971
"06f02e64","US","",2023-09-22 08:32:00,2023-09-22 08:36:14.996824,2023-09-22 08:33:52.903819,2023-09-23 17:47:30.950231
"06f6d2f7","US","ios",2023-08-04 03:52:00,NA,NA,NA
"06f7786a","US","web",2023-02-25 21:32:00,2023-02-25 21:36:03.162066,2023-02-25 21:33:20.668321,2023-02-27 06:40:46.441319
"06f85d1a","US","ios",2023-06-25 03:54:00,2023-06-25 04:00:11.553982,2023-06-25 03:56:46.099379,2023-06-25 19:50:43.264129
"06fbdd6d","GB","ios",2023-04-19 11:12:00,2023-04-19 11:18:03.216851,2023-04-19 11:14:48.060158,NA
"06fbfa11","BR","ios",2023-04-11 19:00:00,2023-04-11 19:05:47.626247,2023-04-11 19:02:46.839094,NA
"0702296f","GB","ios",2023-07-30 01:00:00,2023-07-30 01:06:40.369426,2023-07-30 01:02:57.927727,NA
"070457ab","CA","ios",2023-06-21 22:48:00,2023-06-21 22:51:43.245308,2023-06-21 22:49:00.702778,2023-06-23 03:28:33.113967
"07050898","US","ios",2023-11-21 16:06:00,2023-11-21 16:13:14.394591,2023-11-21 16:09:13.737348,NA
"071a5db2","GB","ios",2023-02-24 18:22:00,2023-02-24 18:25:14.106137,2023-02-24 18:23:09.968251,2023-02-24 20:58:59.442614
"071b055d","US","ios",2023-12-10 09:34:00,2023-12-10 09:38:50.681795,2023-12-10 09:35:46.670294,2023-12-11 14:55:35.981026
"071bb199","US","android",2023-09-21 11:22:00,NA,NA,NA
"071ce813","US","ios",2023-11-22 21:10:00,2023-11-22 21:17:22.067936,2023-11-22 21:13:17.113228,2023-11-24 10:06:36.937293
"071e860e","US","web",2023-06-07 18:12:00,NA,NA,NA
"0722dd59","US","ios",2023-02-19 07:26:00,NA,NA,NA
"07245a47","","",2023-08-22 05:48:00,NA,NA,NA
"072b15bf","","",2023-08-18 15:26:00,NA,NA,NA
"072cae15","BR","ios",2023-11-07 23:32:00,NA,2023-11-07 23:34:16.063191,NA
"072e7315","US","ios",2023-02-17 15:58:00,2023-02-17 16:03:08.704968,2023-02-17 16:00:55.372682,2023-02-18 17:34:48.843151
"0737b280","US","android",2023-05-18 00:54:00,NA,NA,NA
"073edc53","US","android",2023-06-17 20:08:00,2023-06-17 20:12:53.668702,2023-06-17 20:10:32.944056,NA
"0746d041","GB","ios",2023-01-10 18:28:00,NA,2023-01-10 18:29:46.339348,NA
"07488b60","US","ios",2023-08-17 10:42:00,2023-08-17 10:46:37.51811,2023-08-17 10:43:43.92325,2023-08-18 11:46:50.048001
"074ace69","US","ios",2023-09-12 08:46:00,2023-09-12 08:49:58.271113,2023-09-12 08:47:49.5474,NA
"074b9867","US","ios",2023-08-13 01:28:00,NA,NA,NA
"074eb6e3","GB","ios",2023-06-23 14:48:00,NA,NA,NA
"0750c0d3","US","ios",2023-11-12 01:16:00,2023-11-12 01:20:14.76924,2023-11-12 01:17:42.253216,2023-11-13 05:44:07.561473
"07574a44","GB","ios",2023-08-18 12:54:00,2023-08-18 12:58:39.104348,2023-08-18 12:56:47.253569,NA
"07640609","US","ios",2023-12-20 15:46:00,2023-12-20 15:51:55.975052,2023-12-20 15:49:00.891934,2023-12-21 09:50:01.55067
"076b0342","US","web",2023-12-25 17:50:00,2023-12-25 17:56:36.49192,2023-12-25 17:52:41.398066,2023-12-27 15:54:24.660593
"077df164","US","ios",2023-06-10 01:40:00,2023-06-10 01:45:13.238294,2023-06-10 01:42:11.645597,NA
"07973034","GB","android",2023-10-10 11:40:00,NA,NA,NA
"0798d81c","US","ios",2023-04-26 18:52:00,NA,NA,NA
"079cf0b6","US","ios",2023-05-26 06:34:00,NA,NA,NA
"079dd68a","US","ios",2023-10-29 05:00:00,2023-10-29 05:04:48.962545,2023-10-29 05:01:42.105001,2023-10-29 07:47:36.824409
"07a0f977","","",2023-08-22 02:38:00,NA,NA,NA
"07ab42c2","US","android",2023-02-03 19:30:00,2023-02-03 19:36:04.821483,2023-02-03 19:33:11.938917,NA
"07ad5112","GB","ios",2023-06-26 21:40:00,2023-06-26 21:44:24.718099,2023-06-26 21:41:11.238527,2023-06-27 04:43:40.626589
"07b279e8","US","ios",2023-10-24 02:12:00,NA,NA,NA
"07c2178a","","",2023-08-18 17:58:00,NA,NA,NA
"07c66a2c","GB","android",2023-11-26 03:16:00,2023-11-26 03:19:54.912419,2023-11-26 03:17:10.964706,2023-11-26 20:21:40.301598
"07c67d0e","US","ios",2023-10-24 18:08:00,2023-10-24 18:12:28.938762,2023-10-24 18:10:23.652026,2023-10-25 02:19:41.000537
"07cb4dc3","US","ios",2023-03-31 10:28:00,2023-03-31 10:31:34.25625,2023-03-31 10:29:41.17829,2023-03-31 19:38:11.528044
"07cc9c06","US","ios",2023-06-26 19:58:00,2023-06-26 20:02:07.874157,2023-06-26 19:59:23.082522,2023-06-28 17:45:04.36517
"07d085a6","US","",2023-04-23 18:12:00,2023-04-23 18:15:45.393599,2023-04-23 18:13:35.557492,2023-04-25 05:23:21.36428
"07e72c2d","BR","ios",2023-08-12 02:36:00,NA,NA,NA
"07ef9c32","US","ios",2023-08-20 06:30:00,2023-08-20 06:34:11.568345,2023-08-20 06:32:14.948183,2023-08-20 09:34:52.622085
"07fe5c18","BR","android",2023-01-01 05:30:00,2023-01-01 05:34:29.256077,2023-01-01 05:32:13.050992,NA
"0804f2c0","BR","ios",2023-09-19 18:08:00,NA,2023-09-19 18:10:35.464937,NA
"080993c9","US","ios",2023-08-24 18:32:00,2023-08-24 18:35:37.987031,2023-08-24 18:33:23.065011,NA
"080bf89d","US","ios",2023-05-20 19:36:00,2023-05-20 19:40:39.579154,2023-05-20 19:37:31.436006,NA
"080ea224","US","ios",2023-11-01 22:22:00,2023-11-01 22:27:16.971325,2023-11-01 22:25:12.588697,NA
"0817e7ff","CA","ios",2023-05-04 00:46:00,NA,2023-05-04 00:47:48.743863,NA
"081cd251","","",2023-08-18 12:48:00,NA,NA,NA
"082379d8","US","ios",2023-09-03 06:52:00,NA,NA,NA
"08285d04","US","android",2023-05-06 02:14:00,2023-05-06 02:18:54.021104,2023-05-06 02:15:30.69897,NA
"0828f587","GB","ios",2023-08-26 05:26:00,NA,NA,NA
"0829bf54","US","ios",2023-04-08 23:26:00,2023-04-08 23:29:17.522503,2023-04-08 23:27:34.180139,2023-04-10 20:14:19.613715
"082a74af","US","ios",2023-07-20 08:26:00,2023-07-20 08:32:15.884363,2023-07-20 08:28:46.088122,NA
"082c18f4","GB","ios",2023-06-25 04:14:00,2023-06-25 04:20:41.993085,2023-06-25 04:17:01.769785,NA
"082d073f","CA","android",2023-09-21 08:36:00,2023-09-21 08:40:54.537106,2023-09-21 08:38:10.20707,NA
"082fb1d9","US","ios",2023-12-21 11:26:00,2023-12-21 11:29:37.863361,2023-12-21 11:27:48.807482,NA
"0832fba0","US","android",2023-04-24 16:00:00,NA,NA,NA
"0833c819","CA","",2023-01-29 10:38:00,2023-01-29 10:42:24.34668,2023-01-29 10:40:07.849672,2023-01-29 15:03:41.600698
"0848fa7b","US","ios",2023-12-07 19:58:00,2023-12-07 20:03:58.82158,2023-12-07 20:00:23.361039,2023-12-10 15:57:32.424165
"084a9c54","US","android",2023-03-19 00:02:00,2023-03-19 00:06:18.554834,2023-03-19 00:03:19.305331,NA
"085225a2","BR","android",2023-07-08 04:18:00,NA,NA,NA
"085712dd","BR","android",2023-05-20 16:52:00,2023-05-20 16:56:51.566342,2023-05-20 16:53:48.628247,2023-05-20 22:42:36.432755
"085d3a72","BR","ios",2023-07-26 23:12:00,2023-07-26 23:18:41.147902,2023-07-26 23:15:18.125124,2023-07-27 07:05:05.741324
"086038e3","US","web",2023-10-28 01:14:00,2023-10-28 01:18:39.581355,2023-10-28 01:15:36.688783,NA
"0862ddcc","GB","android",2023-03-17 00:12:00,2023-03-17 00:17:53.472463,2023-03-17 00:14:48.104432,2023-03-17 05:06:27.418703
"08679243","US","ios",2023-10-14 03:46:00,NA,NA,NA
"086a1c9e","US","android",2023-05-18 05:44:00,2023-05-18 05:49:56.883316,2023-05-18 05:47:17.108326,NA
"0870601a","US","ios",2023-07-14 07:02:00,2023-07-14 07:07:08.069116,2023-07-14 07:04:51.481554,2023-07-15 13:37:30.481835
"087ba94a","US","ios",2023-03-20 06:56:00,2023-03-20 07:01:18.346624,2023-03-20 06:58:15.268456,2023-03-21 15:21:06.756877
"087cc543","","",2023-08-15 20:46:00,NA,NA,NA
"08831d50","BR","ios",2023-01-25 04:20:00,2023-01-25 04:26:16.101449,2023-01-25 04:22:15.484464,NA
"088ff26c","US","ios",2023-04-02 08:48:00,2023-04-02 08:51:15.912477,2023-04-02 08:49:04.367316,2023-04-03 21:53:00.391096
"08908fd2","US","android",2023-12-21 15:44:00,2023-12-21 15:50:36.71391,2023-12-21 15:47:11.031868,2023-12-22 16:21:46.899239
"0892bf37","US","android",2023-12-26 06:20:00,2023-12-26 06:24:36.610445,2023-12-26 06:21:32.480555,2023-12-27 10:25:38.999899
"08930173","US","ios",2023-08-05 15:24:00,2023-08-05 15:27:37.029564,2023-08-05 15:25:32.87343,2023-08-05 18:01:13.067542
"08937a95","BR","ios",2023-10-20 09:26:00,NA,NA,NA
"0899349a","US","ios",2023-02-24 07:24:00,2023-02-24 07:28:24.848435,2023-02-24 07:25:59.212499,2023-02-25 20:16:22.910634
"089cfc06","US","ios",2023-06-27 15:36:00,2023-06-27 15:41:23.878547,2023-06-27 15:37:59.328983,2023-06-28 17:56:28.701683
"089dc7d7","GB","ios",2023-06-05 01:50:00,NA,NA,NA
"08a097e8","US","ios",2023-03-17 13:48:00,2023-03-17 13:55:20.766873,2023-03-17 13:51:17.411958,2023-03-19 09:30:04.066559
"08ae17e1","US","android",2023-07-22 22:06:00,2023-07-22 22:11:38.839382,2023-07-22 22:07:44.151254,2023-07-23 10:12:32.046177
"08aea7e8","US","ios",2023-08-30 03:34:00,NA,NA,NA
"08b16b2c","BR","web",2023-06-01 22:50:00,NA,2023-06-01 22:52:12.030067,NA
"08b462d7","US","ios",2023-05-26 12:26:00,2023-05-26 12:33:08.145874,2023-05-26 12:29:05.005199,2023-05-28 13:14:43.224943
"08b8d34f","US","ios",2023-07-15 08:30:00,2023-07-15 08:36:23.119366,2023-07-15 08:32:59.584458,NA
"08b93493","GB","ios",2023-02-11 16:08:00,2023-02-11 16:12:47.068018,2023-02-11 16:10:26.562041,2023-02-12 07:45:48.011478
"08c5bcd1","GB","ios",2023-06-29 08:14:00,NA,NA,NA
"08cba36f","BR","android",2023-04-29 09:04:00,2023-04-29 09:08:14.327209,2023-04-29 09:05:49.941641,NA
"08d1b46e","GB","web",2023-03-01 12:10:00,2023-03-01 12:15:32.355983,2023-03-01 12:12:07.543729,2023-03-03 09:00:36.383425
"08dacfe1","US","android",2023-12-26 16:52:00,NA,2023-12-26 16:53:43.260914,NA
"08e28b6c","GB","android",2023-04-29 20:36:00,2023-04-29 20:39:07.151965,2023-04-29 20:37:15.785809,2023-05-01 02:29:34.602011
"08e3968c","US","web",2023-05-31 16:14:00,2023-05-31 16:17:42.158508,2023-05-31 16:16:01.673759,2023-06-02 09:57:41.713708
"08e51689","US","android",2023-11-26 08:38:00,2023-11-26 08:42:51.693782,2023-11-26 08:40:31.65659,NA
"08e91396","GB","web",2023-05-04 20:58:00,2023-05-04 21:02:50.093139,2023-05-04 21:00:42.339392,NA
"08f7e486","US","android",2023-09-28 18:24:00,2023-09-28 18:28:37.575329,2023-09-28 18:25:59.963011,NA
"08fe16b0","US","android",2023-04-29 16:52:00,2023-04-29 16:58:31.132275,2023-04-29 16:54:35.315884,2023-04-30 14:01:06.903594
"09068aea","GB","ios",2023-12-22 01:40:00,2023-12-22 01:43:44.121071,2023-12-22 01:41:47.93408,2023-12-22 19:21:46.305391
"09096e31","BR","android",2023-01-03 10:16:00,2023-01-03 10:19:48.910359,2023-01-03 10:17:34.592627,NA
"0913084d","BR","android",2023-10-19 02:20:00,2023-10-19 02:24:06.915012,2023-10-19 02:21:07.35827,NA
"091523bc","US","ios",2023-12-19 04:50:00,2023-12-19 04:54:30.532439,2023-12-19 04:52:18.155277,2023-12-20 02:46:54.540741
"091568d9","","",2023-08-18 13:22:00,NA,NA,NA
"091df4de","GB","ios",2023-08-01 20:38:00,2023-08-01 20:43:52.981826,2023-08-01 20:40:06.108757,2023-08-02 08:41:25.747462
"0922ba56","US","web",2023-12-18 12:26:00,2023-12-18 12:30:58.538074,2023-12-18 12:27:42.399037,2023-12-19 17:32:06.32626
"093dc935","CA","ios",2023-07-20 05:46:00,2023-07-20 05:51:16.017694,2023-07-20 05:48:49.86549,2023-07-22 18:06:01.490423
"09463d22","US","web",2023-04-22 18:46:00,2023-04-22 18:50:10.014314,2023-04-22 18:47:22.882991,2023-04-23 07:07:49.635219
"0955c179","US","ios",2023-05-02 22:56:00,NA,NA,NA
"0958612b","BR","android",2023-05-01 00:12:00,NA,2023-05-01 00:13:50.085954,NA
"0958f45a","US","ios",2023-06-04 18:58:00,NA,2023-06-04 18:59:00.673968,NA
"096103b8","US","ios",2023-04-09 22:58:00,2023-04-09 23:01:55.37911,2023-04-09 22:59:12.352107,NA
"09648188","CA","android",2023-03-11 21:28:00,2023-03-11 21:31:10.095415,2023-03-11 21:29:28.529269,2023-03-12 03:50:22.243219
"09662df5","US","ios",2023-03-31 17:02:00,2023-03-31 17:07:50.699326,2023-03-31 17:04:24.053141,2023-04-01 05:06:59.613647
"0976b9c0","US","ios",2023-01-25 22:54:00,2023-01-25 23:00:27.612561,2023-01-25 22:57:01.066682,NA
"097b46f2","US","web",2023-11-17 19:58:00,NA,NA,NA
"09877396","US","web",2023-01-25 01:18:00,2023-01-25 01:22:27.389541,2023-01-25 01:19:02.24081,2023-01-26 14:54:54.565423
"098bc63e","US","ios",2023-04-25 14:36:00,2023-04-25 14:39:17.630954,2023-04-25 14:37:27.330558,2023-04-26 13:48:24.267999
"098f4587","US","ios",2023-09-19 00:08:00,2023-09-19 00:13:31.901921,2023-09-19 00:09:56.825597,2023-09-19 22:16:53.621599
"098f91f0","BR","",2023-04-22 10:38:00,2023-04-22 10:43:36.091944,2023-04-22 10:41:00.752272,NA
"0992e32f","GB","web",2023-08-02 22:46:00,2023-08-02 22:51:36.147393,2023-08-02 22:49:21.274583,2023-08-04 14:21:32.398834
"0995da5d","US","ios",2023-08-28 11:56:00,2023-08-28 12:00:34.054082,2023-08-28 11:57:03.250625,2023-08-28 16:43:59.179146
"0996a01b","US","ios",2023-10-30 22:16:00,2023-10-30 22:19:52.258543,2023-10-30 22:17:38.53273,2023-11-01 00:56:37.597708
"09a9e1c5","","",2023-08-20 02:22:00,NA,NA,NA
"09ac40c9","US","android",2023-09-25 04:32:00,NA,NA,NA
"09b4b254","US","web",2023-02-28 19:40:00,NA,NA,NA
"09bed728","US","ios",2023-07-31 02:18:00,2023-07-31 02:24:48.610573,2023-07-31 02:20:52.103914,2023-08-01 13:57:28.709728
"09c76fbf","US","ios",2023-09-26 02:38:00,2023-09-26 02:42:14.658404,2023-09-26 02:40:37.400684,2023-09-26 20:52:27.296676
"09d32be1","US","ios",2023-12-28 22:22:00,2023-12-28 22:25:41.747233,2023-12-28 22:23:17.80776,2023-12-29 23:21:42.58405
"09dbe13d","BR","ios",2023-02-16 02:40:00,NA,NA,NA
"09f43b90","US","ios",2023-03-01 17:54:00,2023-03-01 18:00:09.518006,2023-03-01 17:56:54.651403,NA
"09f65599","US","android",2023-09-10 19:54:00,2023-09-10 20:00:21.992548,2023-09-10 19:56:55.618323,NA
"09f65b55","","",2023-08-21 10:56:00,NA,NA,NA
"09fa8fb1","US","ios",2023-04-16 17:20:00,2023-04-16 17:24:57.463693,2023-04-16 17:22:42.425326,2023-04-18 10:26:21.884311
"09fc35ac","CA","ios",2023-12-17 11:56:00,2023-12-17 12:03:03.018304,2023-12-17 11:59:04.005593,NA
"09feca50","CA","web",2023-07-18 15:22:00,2023-07-18 15:28:56.519957,2023-07-18 15:24:51.754166,NA
"0a00be71","US","ios",2023-08-02 13:16:00,2023-08-02 13:20:14.880047,2023-08-02 13:17:02.276546,2023-08-04 02:39:35.3123
"0a070df7","US","ios",2023-06-09 05:50:00,2023-06-09 05:55:02.991699,2023-06-09 05:52:08.107224,NA
"0a08784c","CA","android",2023-11-14 04:24:00,2023-11-14 04:30:01.491936,2023-11-14 04:26:45.410795,NA
"0a12c9f0","BR","android",2023-05-01 06:52:00,NA,NA,NA
"0a131b86","US","ios",2023-05-03 11:40:00,2023-05-03 11:45:03.785205,2023-05-03 11:41:09.015149,2023-05-03 12:36:37.97482
"0a1beb78","CA","ios",2023-04-10 13:28:00,NA,NA,NA
"0a217817","US","ios",2023-03-15 09:40:00,2023-03-15 09:44:00.994532,2023-03-15 09:41:19.750516,NA
"0a22dff7","US","ios",2023-11-20 05:56:00,2023-11-20 06:00:57.243725,2023-11-20 05:58:38.384212,2023-11-21 11:24:39.099216
"0a2a0558","GB","ios",2023-04-13 04:50:00,NA,2023-04-13 04:53:08.696421,NA
"0a36eec2","US","",2023-08-15 02:50:00,2023-08-15 02:55:36.594386,2023-08-15 02:52:16.195688,2023-08-15 10:02:12.189
"0a39c152","US","ios",2023-12-19 05:30:00,2023-12-19 05:35:19.607996,2023-12-19 05:32:59.267975,2023-12-19 07:45:44.245593
"0a3cd8a0","US","web",2023-03-26 21:20:00,2023-03-26 21:25:37.558848,2023-03-26 21:23:17.373918,2023-03-26 23:04:42.189808
"0a3e5f7a","","",2023-08-17 04:24:00,NA,NA,NA
"0a3fdcdb","US","ios",2023-12-05 23:46:00,2023-12-05 23:49:37.899277,2023-12-05 23:47:52.07736,NA
"0a429fd6","BR","ios",2023-04-17 19:02:00,NA,NA,NA
"0a42d79a","GB","ios",2023-05-14 00:38:00,2023-05-14 00:43:15.289961,2023-05-14 00:39:52.082524,2023-05-14 19:31:46.577767
"0a44e53c","US","ios",2023-08-09 03:08:00,2023-08-09 03:12:59.173851,2023-08-09 03:09:41.262744,2023-08-09 15:08:57.44229
"0a4b693d","US","ios",2023-05-25 02:34:00,2023-05-25 02:38:42.362175,2023-05-25 02:36:09.501422,2023-05-26 13:37:30.050085
"0a52f351","GB","ios",2023-07-06 05:20:00,NA,NA,NA
"0a534b4e","US","ios",2023-12-01 15:42:00,NA,NA,NA
"0a59b156","","",2023-08-15 21:10:00,NA,NA,NA
"0a613f3a","US","ios",2023-04-07 11:44:00,2023-04-07 11:50:07.309381,2023-04-07 11:46:36.591988,NA
"0a61689c","US","ios",2023-12-27 17:58:00,2023-12-27 18:03:19.605781,2023-12-27 18:00:00.748841,2023-12-28 17:55:36.364462
"0a640d6c","GB","android",2023-03-10 15:24:00,2023-03-10 15:29:12.930789,2023-03-10 15:26:42.699713,2023-03-10 19:37:39.840852
"0a66c616","GB","ios",2023-07-10 17:38:00,NA,NA,NA
"0a685996","BR","",2023-06-04 06:28:00,NA,2023-06-04 06:29:35.267752,NA
"0a7e7c3a","GB","android",2023-11-26 23:14:00,2023-11-26 23:18:14.921721,2023-11-26 23:15:17.359204,NA
"0a824db0","US","ios",2023-06-21 20:54:00,2023-06-21 20:57:27.387073,2023-06-21 20:55:27.298872,NA
"0a85acac","US","android",2023-03-03 14:28:00,2023-03-03 14:32:25.370252,2023-03-03 14:29:11.680377,2023-03-05 02:32:11.821054
"0a85ec91","US","android",2023-04-27 08:22:00,2023-04-27 08:28:15.447883,2023-04-27 08:24:35.438366,2023-04-28 00:19:54.361493
"0a8883ff","US","ios",2023-01-16 01:24:00,2023-01-16 01:28:43.027742,2023-01-16 01:25:11.675897,NA
"0a88ce4b","","",2023-08-24 12:16:00,NA,NA,NA
"0a899d26","US","ios",2023-01-01 09:46:00,NA,2023-01-01 09:48:16.876796,NA
